"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10__MAX"
"10850","1759","1759","1759","0.0020105455","0.0020105455","0.0020105455","1759","1759","1759","0.0034810281","0.0034810281","0.0034810281","1759","1759","1759","0.025496973","0.025496973","0.025496973","1759","1759","1759","0.028166348","0.028166348","0.028166348","1759","1759","1759","0.017454285","0.017454285","0.017454285","1760","1760","1760","0.4909776","0.4909776","0.4909776","1759","1759","1759","0.0101700695","0.0101700695","0.0101700695","1759","1759","1759","0.016293496","0.016293496","0.016293496","1759","1759","1759","0.0036077807","0.0036077807","0.0036077807","1759","1759","1759","0.004618585","0.004618585","0.004618585"
"10900","1768","1768","1768","0.0023131315","0.0023131315","0.0023131315","1768","1768","1768","0.020389024","0.020389024","0.020389024","1768","1768","1768","0.030884927","0.030884927","0.030884927","1768","1768","1768","0.014875104","0.014875104","0.014875104","1768","1768","1768","0.0012619949","0.0012619949","0.0012619949","1769","1769","1769","0.008753888","0.008753888","0.008753888","1768","1768","1768","0.001660101","0.001660101","0.001660101","1768","1768","1768","0.04450752","0.04450752","0.04450752","1768","1768","1768","0.005273292","0.005273292","0.005273292","1768","1768","1768","0.00073730806","0.00073730806","0.00073730806"
"10950","1777","1777","1777","0.0073734806","0.0073734806","0.0073734806","1777","1777","1777","0.001876572","0.001876572","0.001876572","1777","1777","1777","0.042750526","0.042750526","0.042750526","1777","1777","1777","0.014918711","0.014918711","0.014918711","1777","1777","1777","0.02961615","0.02961615","0.02961615","1778","1778","1778","0.024577485","0.024577485","0.024577485","1777","1777","1777","0.004167052","0.004167052","0.004167052","1777","1777","1777","0.010885673","0.010885673","0.010885673","1777","1777","1777","0.008107894","0.008107894","0.008107894","1777","1777","1777","0.0018967076","0.0018967076","0.0018967076"
"11000","1786","1786","1786","0.0028088691","0.0028088691","0.0028088691","1786","1786","1786","0.011831425","0.011831425","0.011831425","1786","1786","1786","0.023886338","0.023886338","0.023886338","1786","1786","1786","0.015608145","0.015608145","0.015608145","1786","1786","1786","0.00049226463","0.00049226463","0.00049226463","1787","1787","1787","0.052765913","0.052765913","0.052765913","1786","1786","1786","0.00072547223","0.00072547223","0.00072547223","1787","1787","1787","0.015471588","0.015471588","0.015471588","1786","1786","1786","0.008547442","0.008547442","0.008547442","1786","1786","1786","0.014845447","0.014845447","0.014845447"
"11050","1804","1804","1804","0.0047049094","0.0047049094","0.0047049094","1804","1804","1804","0.008092335","0.008092335","0.008092335","1804","1804","1804","0.038028233","0.038028233","0.038028233","1804","1804","1804","0.014803319","0.014803319","0.014803319","1804","1804","1804","0.0078106388","0.0078106388","0.0078106388","1804","1804","1804","0.008207514","0.008207514","0.008207514","1804","1804","1804","0.0013275007","0.0013275007","0.0013275007","1804","1804","1804","0.010527018","0.010527018","0.010527018","1804","1804","1804","0.0007223492","0.0007223492","0.0007223492","1804","1804","1804","0.0020142691","0.0020142691","0.0020142691"
"11100","1813","1813","1813","0.0024449583","0.0024449583","0.0024449583","1813","1813","1813","0.0013277936","0.0013277936","0.0013277936","1813","1813","1813","0.00597601","0.00597601","0.00597601","1813","1813","1813","0.013352031","0.013352031","0.013352031","1813","1813","1813","0.00032357243","0.00032357243","0.00032357243","1813","1813","1813","0.01861136","0.01861136","0.01861136","1813","1813","1813","0.00068987696","0.00068987696","0.00068987696","1813","1813","1813","0.017014612","0.017014612","0.017014612","1813","1813","1813","0.017689873","0.017689873","0.017689873","1813","1813","1813","0.001247775","0.001247775","0.001247775"
"11150","1822","1822","1822","0.0035624441","0.0035624441","0.0035624441","1822","1822","1822","0.006465502","0.006465502","0.006465502","1822","1822","1822","0.0037899192","0.0037899192","0.0037899192","1822","1822","1822","0.021042919","0.021042919","0.021042919","1822","1822","1822","0.0010183448","0.0010183448","0.0010183448","1822","1822","1822","0.049105536","0.049105536","0.049105536","1822","1822","1822","0.007361059","0.007361059","0.007361059","1822","1822","1822","0.019548398","0.019548398","0.019548398","1822","1822","1822","0.0044583594","0.0044583594","0.0044583594","1822","1822","1822","0.0006198608","0.0006198608","0.0006198608"
"11200","1831","1831","1831","0.010875161","0.010875161","0.010875161","1831","1831","1831","0.0040263967","0.0040263967","0.0040263967","1831","1831","1831","0.014136836","0.014136836","0.014136836","1831","1831","1831","0.01984137","0.01984137","0.01984137","1831","1831","1831","0.0012710245","0.0012710245","0.0012710245","1831","1831","1831","0.045982454","0.045982454","0.045982454","1831","1831","1831","0.01718887","0.01718887","0.01718887","1831","1831","1831","0.014076727","0.014076727","0.014076727","1831","1831","1831","0.0042272164","0.0042272164","0.0042272164","1831","1831","1831","0.021501591","0.021501591","0.021501591"
"11250","1841","1841","1841","0.0064352835","0.0064352835","0.0064352835","1841","1841","1841","0.0059811412","0.0059811412","0.0059811412","1841","1841","1841","0.012253365","0.012253365","0.012253365","1841","1841","1841","0.022443533","0.022443533","0.022443533","1841","1841","1841","0.00022841207","0.00022841207","0.00022841207","1841","1841","1841","0.011366453","0.011366453","0.011366453","1841","1841","1841","0.044929568","0.044929568","0.044929568","1841","1841","1841","0.004619781","0.004619781","0.004619781","1841","1841","1841","0.0064569456","0.0064569456","0.0064569456","1841","1841","1841","0.000903727","0.000903727","0.000903727"
"11300","1850","1850","1850","0.03546998","0.03546998","0.03546998","1850","1850","1850","0.0128775835","0.0128775835","0.0128775835","1850","1850","1850","0.05754266","0.05754266","0.05754266","1850","1850","1850","0.025163997","0.025163997","0.025163997","1850","1850","1850","0.009764756","0.009764756","0.009764756","1850","1850","1850","0.05102948","0.05102948","0.05102948","1850","1850","1850","0.022685388","0.022685388","0.022685388","1850","1850","1850","0.7210166","0.7210166","0.7210166","1850","1850","1850","0.001226576","0.001226576","0.001226576","1850","1850","1850","0.0009946572","0.0009946572","0.0009946572"
"11350","1859","1859","1859","0.016882347","0.016882347","0.016882347","1859","1859","1859","0.008166478","0.008166478","0.008166478","1859","1859","1859","0.008830911","0.008830911","0.008830911","1859","1859","1859","0.008987177","0.008987177","0.008987177","1859","1859","1859","0.005283525","0.005283525","0.005283525","1859","1859","1859","0.00508791","0.00508791","0.00508791","1859","1859","1859","0.046160284","0.046160284","0.046160284","1859","1859","1859","0.0066277","0.0066277","0.0066277","1859","1859","1859","0.0069394354","0.0069394354","0.0069394354","1859","1859","1859","0.00044067044","0.00044067044","0.00044067044"
"11400","1868","1868","1868","0.021641813","0.021641813","0.021641813","1868","1868","1868","0.002278465","0.002278465","0.002278465","1868","1868","1868","0.0151364105","0.0151364105","0.0151364105","1868","1868","1868","0.033774037","0.033774037","0.033774037","1868","1868","1868","0.005187667","0.005187667","0.005187667","1868","1868","1868","0.033418268","0.033418268","0.033418268","1868","1868","1868","0.022512037","0.022512037","0.022512037","1868","1868","1868","0.02113638","0.02113638","0.02113638","1868","1868","1868","0.009198432","0.009198432","0.009198432","1868","1868","1868","0.0024526445","0.0024526445","0.0024526445"
"11450","1878","1878","1878","0.034326147","0.034326147","0.034326147","1878","1878","1878","0.01328986","0.01328986","0.01328986","1878","1878","1878","0.013603542","0.013603542","0.013603542","1878","1878","1878","0.00096698257","0.00096698257","0.00096698257","1878","1878","1878","0.000115775314","0.000115775314","0.000115775314","1878","1878","1878","0.028176405","0.028176405","0.028176405","1878","1878","1878","0.030109042","0.030109042","0.030109042","1878","1878","1878","0.031871404","0.031871404","0.031871404","1878","1878","1878","0.0004910361","0.0004910361","0.0004910361","1878","1878","1878","0.0018359411","0.0018359411","0.0018359411"
"11500","1887","1887","1887","0.077447996","0.077447996","0.077447996","1887","1887","1887","0.010415724","0.010415724","0.010415724","1887","1887","1887","0.32940373","0.32940373","0.32940373","1887","1887","1887","0.009580036","0.009580036","0.009580036","1887","1887","1887","0.00057215476","0.00057215476","0.00057215476","1887","1887","1887","0.042062834","0.042062834","0.042062834","1887","1887","1887","0.15506281","0.15506281","0.15506281","1887","1887","1887","0.0422905","0.0422905","0.0422905","1887","1887","1887","0.0031029228","0.0031029228","0.0031029228","1887","1887","1887","0.017432066","0.017432066","0.017432066"
"11550","1896","1896","1896","0.027032971","0.027032971","0.027032971","1896","1896","1896","0.00051035214","0.00051035214","0.00051035214","1896","1896","1896","0.0010135632","0.0010135632","0.0010135632","1896","1896","1896","0.017384617","0.017384617","0.017384617","1896","1896","1896","0.0006936679","0.0006936679","0.0006936679","1896","1896","1896","0.028703101","0.028703101","0.028703101","1896","1896","1896","0.029852087","0.029852087","0.029852087","1896","1896","1896","0.0068133054","0.0068133054","0.0068133054","1896","1896","1896","0.001403484","0.001403484","0.001403484","1896","1896","1896","0.0024582348","0.0024582348","0.0024582348"
"11600","1905","1905","1905","0.0048286305","0.0048286305","0.0048286305","1905","1905","1905","0.018366836","0.018366836","0.018366836","1905","1905","1905","0.014566025","0.014566025","0.014566025","1905","1905","1905","0.00947596","0.00947596","0.00947596","1905","1905","1905","0.0017379171","0.0017379171","0.0017379171","1905","1905","1905","0.028468652","0.028468652","0.028468652","1905","1905","1905","0.029427368","0.029427368","0.029427368","1905","1905","1905","0.015468778","0.015468778","0.015468778","1905","1905","1905","0.006510398","0.006510398","0.006510398","1905","1905","1905","0.00024999105","0.00024999105","0.00024999105"
"11650","1915","1915","1915","0.009637995","0.009637995","0.009637995","1915","1915","1915","0.0074010403","0.0074010403","0.0074010403","1915","1915","1915","0.0017953578","0.0017953578","0.0017953578","1915","1915","1915","0.018176543","0.018176543","0.018176543","1915","1915","1915","0.00023620787","0.00023620787","0.00023620787","1915","1915","1915","0.046967216","0.046967216","0.046967216","1915","1915","1915","0.01210784","0.01210784","0.01210784","1915","1915","1915","0.041065685","0.041065685","0.041065685","1915","1915","1915","0.001322093","0.001322093","0.001322093","1915","1915","1915","0.0015603718","0.0015603718","0.0015603718"
"11700","1924","1924","1924","0.018004654","0.018004654","0.018004654","1924","1924","1924","0.00087849697","0.00087849697","0.00087849697","1924","1924","1924","0.00976429","0.00976429","0.00976429","1924","1924","1924","0.026325047","0.026325047","0.026325047","1924","1924","1924","0.0025615203","0.0025615203","0.0025615203","1924","1924","1924","0.024749395","0.024749395","0.024749395","1924","1924","1924","0.059457723","0.059457723","0.059457723","1924","1924","1924","0.007566706","0.007566706","0.007566706","1924","1924","1924","0.0020857097","0.0020857097","0.0020857097","1924","1924","1924","0.0017078714","0.0017078714","0.0017078714"
"11750","1933","1933","1933","0.0245786","0.0245786","0.0245786","1933","1933","1933","0.05113289","0.05113289","0.05113289","1933","1933","1933","0.0015433228","0.0015433228","0.0015433228","1933","1933","1933","0.019296281","0.019296281","0.019296281","1933","1933","1933","0.00037766434","0.00037766434","0.00037766434","1933","1933","1933","0.0024704938","0.0024704938","0.0024704938","1933","1933","1933","0.013211368","0.013211368","0.013211368","1933","1933","1933","0.0004264741","0.0004264741","0.0004264741","1933","1933","1933","0.017790178","0.017790178","0.017790178","1933","1933","1933","0.0020441622","0.0020441622","0.0020441622"
"11800","1942","1942","1942","0.043381583","0.043381583","0.043381583","1942","1942","1942","0.018770864","0.018770864","0.018770864","1942","1942","1942","0.019304276","0.019304276","0.019304276","1942","1942","1942","0.012876866","0.012876866","0.012876866","1942","1942","1942","0.00017388437","0.00017388437","0.00017388437","1942","1942","1942","0.028414167","0.028414167","0.028414167","1942","1942","1942","0.045337744","0.045337744","0.045337744","1942","1942","1942","0.13525438","0.13525438","0.13525438","1942","1942","1942","0.0071788845","0.0071788845","0.0071788845","1942","1942","1942","0.0009152563","0.0009152563","0.0009152563"
"11850","1952","1952","1952","0.010195013","0.010195013","0.010195013","1952","1952","1952","0.020776445","0.020776445","0.020776445","1953","1953","1953","0.0008854562","0.0008854562","0.0008854562","1952","1952","1952","0.014418719","0.014418719","0.014418719","1952","1952","1952","0.0024434098","0.0024434098","0.0024434098","1952","1952","1952","0.0019865972","0.0019865972","0.0019865972","1952","1952","1952","0.0061340583","0.0061340583","0.0061340583","1952","1952","1952","0.023157438","0.023157438","0.023157438","1952","1952","1952","0.013128237","0.013128237","0.013128237","1952","1952","1952","0.0005850663","0.0005850663","0.0005850663"
"11900","1961","1961","1961","0.041658826","0.041658826","0.041658826","1961","1961","1961","0.018535865","0.018535865","0.018535865","1962","1962","1962","0.018538132","0.018538132","0.018538132","1961","1961","1961","0.014312965","0.014312965","0.014312965","1961","1961","1961","0.0010580656","0.0010580656","0.0010580656","1961","1961","1961","0.005465081","0.005465081","0.005465081","1961","1961","1961","0.031604275","0.031604275","0.031604275","1961","1961","1961","0.07815423","0.07815423","0.07815423","1961","1961","1961","0.0029235857","0.0029235857","0.0029235857","1961","1961","1961","0.00063901115","0.00063901115","0.00063901115"
"11950","1970","1970","1970","0.0069017205","0.0069017205","0.0069017205","1970","1970","1970","0.009207929","0.009207929","0.009207929","1971","1971","1971","0.0014864377","0.0014864377","0.0014864377","1970","1970","1970","0.026956297","0.026956297","0.026956297","1970","1970","1970","0.002169536","0.002169536","0.002169536","1970","1970","1970","0.0054632304","0.0054632304","0.0054632304","1970","1970","1970","0.024963353","0.024963353","0.024963353","1970","1970","1970","0.034779955","0.034779955","0.034779955","1970","1970","1970","0.007227371","0.007227371","0.007227371","1970","1970","1970","0.0018661031","0.0018661031","0.0018661031"
"12000","1979","1979","1979","0.04276719","0.04276719","0.04276719","1979","1979","1979","0.061511535","0.061511535","0.061511535","1980","1980","1980","0.012754835","0.012754835","0.012754835","1979","1979","1979","0.020707387","0.020707387","0.020707387","1979","1979","1979","0.00016445565","0.00016445565","0.00016445565","1979","1979","1979","0.012692162","0.012692162","0.012692162","1979","1979","1979","0.022438321","0.022438321","0.022438321","1979","1979","1979","0.045867275","0.045867275","0.045867275","1979","1979","1979","0.0020299957","0.0020299957","0.0020299957","1979","1979","1979","0.0022574384","0.0022574384","0.0022574384"
"12050","1997","1997","1997","0.011042212","0.011042212","0.011042212","1997","1997","1997","0.0027957673","0.0027957673","0.0027957673","1997","1997","1997","0.007782864","0.007782864","0.007782864","1997","1997","1997","0.024051841","0.024051841","0.024051841","1997","1997","1997","0.0011158681","0.0011158681","0.0011158681","1997","1997","1997","0.036077477","0.036077477","0.036077477","1997","1997","1997","0.023759555","0.023759555","0.023759555","1997","1997","1997","0.051842283","0.051842283","0.051842283","1997","1997","1997","0.001139081","0.001139081","0.001139081","1997","1997","1997","0.0030927905","0.0030927905","0.0030927905"
"12100","2006","2006","2006","0.042008903","0.042008903","0.042008903","2006","2006","2006","0.007871295","0.007871295","0.007871295","2006","2006","2006","0.014562939","0.014562939","0.014562939","2006","2006","2006","0.049120627","0.049120627","0.049120627","2006","2006","2006","0.00027970524","0.00027970524","0.00027970524","2006","2006","2006","0.05802238","0.05802238","0.05802238","2006","2006","2006","0.026008599","0.026008599","0.026008599","2006","2006","2006","0.0015901893","0.0015901893","0.0015901893","2006","2006","2006","0.007661922","0.007661922","0.007661922","2006","2006","2006","0.0006721249","0.0006721249","0.0006721249"
"12150","2015","2015","2015","0.0042412546","0.0042412546","0.0042412546","2015","2015","2015","0.09296637","0.09296637","0.09296637","2015","2015","2015","0.012340987","0.012340987","0.012340987","2015","2015","2015","0.008541111","0.008541111","0.008541111","2015","2015","2015","0.0011168288","0.0011168288","0.0011168288","2015","2015","2015","0.013852479","0.013852479","0.013852479","2015","2015","2015","0.02602817","0.02602817","0.02602817","2015","2015","2015","0.006685937","0.006685937","0.006685937","2015","2015","2015","0.0014028789","0.0014028789","0.0014028789","2015","2015","2015","0.007303323","0.007303323","0.007303323"
"12200","2024","2024","2024","0.017629672","0.017629672","0.017629672","2024","2024","2024","0.0015230094","0.0015230094","0.0015230094","2024","2024","2024","0.026667917","0.026667917","0.026667917","2024","2024","2024","0.0139811775","0.0139811775","0.0139811775","2024","2024","2024","0.00046470543","0.00046470543","0.00046470543","2024","2024","2024","0.00366454","0.00366454","0.00366454","2024","2024","2024","0.018204808","0.018204808","0.018204808","2024","2024","2024","0.0009984119","0.0009984119","0.0009984119","2024","2024","2024","0.0010303553","0.0010303553","0.0010303553","2024","2024","2024","0.001399876","0.001399876","0.001399876"
"12250","2034","2034","2034","0.02273658","0.02273658","0.02273658","2034","2034","2034","0.0063655716","0.0063655716","0.0063655716","2034","2034","2034","0.006681717","0.006681717","0.006681717","2034","2034","2034","0.028211273","0.028211273","0.028211273","2034","2034","2034","0.00055820326","0.00055820326","0.00055820326","2034","2034","2034","0.0060406523","0.0060406523","0.0060406523","2034","2034","2034","0.029803792","0.029803792","0.029803792","2034","2034","2034","0.0067052273","0.0067052273","0.0067052273","2034","2034","2034","0.013255365","0.013255365","0.013255365","2034","2034","2034","0.025299737","0.025299737","0.025299737"
"12300","2043","2043","2043","0.0367277","0.0367277","0.0367277","2043","2043","2043","0.11876269","0.11876269","0.11876269","2043","2043","2043","0.012929685","0.012929685","0.012929685","2043","2043","2043","0.037841734","0.037841734","0.037841734","2043","2043","2043","0.0019223607","0.0019223607","0.0019223607","2043","2043","2043","0.680588","0.680588","0.680588","2043","2043","2043","0.021159532","0.021159532","0.021159532","2043","2043","2043","0.0027752556","0.0027752556","0.0027752556","2043","2043","2043","0.0029333946","0.0029333946","0.0029333946","2043","2043","2043","0.059122436","0.059122436","0.059122436"
"12350","2052","2052","2052","0.01289373","0.01289373","0.01289373","2052","2052","2052","0.017708331","0.017708331","0.017708331","2052","2052","2052","0.0033519086","0.0033519086","0.0033519086","2052","2052","2052","0.016897092","0.016897092","0.016897092","2052","2052","2052","0.0011864485","0.0011864485","0.0011864485","2052","2052","2052","0.02455817","0.02455817","0.02455817","2052","2052","2052","0.016044261","0.016044261","0.016044261","2052","2052","2052","0.034568448","0.034568448","0.034568448","2052","2052","2052","0.014119255","0.014119255","0.014119255","2052","2052","2052","0.00807329","0.00807329","0.00807329"
"12400","2061","2061","2061","0.02667556","0.02667556","0.02667556","2061","2061","2061","0.009724892","0.009724892","0.009724892","2061","2061","2061","0.010772846","0.010772846","0.010772846","2061","2061","2061","0.012099592","0.012099592","0.012099592","2061","2061","2061","0.003976132","0.003976132","0.003976132","2061","2061","2061","0.0012980589","0.0012980589","0.0012980589","2061","2061","2061","0.012762971","0.012762971","0.012762971","2061","2061","2061","0.0026583988","0.0026583988","0.0026583988","2061","2061","2061","0.0060657063","0.0060657063","0.0060657063","2061","2061","2061","0.020229008","0.020229008","0.020229008"
"12450","2071","2071","2071","0.019895192","0.019895192","0.019895192","2071","2071","2071","0.0014289493","0.0014289493","0.0014289493","2071","2071","2071","0.002752534","0.002752534","0.002752534","2071","2071","2071","0.03816608","0.03816608","0.03816608","2071","2071","2071","0.0007015467","0.0007015467","0.0007015467","2071","2071","2071","0.033053916","0.033053916","0.033053916","2071","2071","2071","0.0114709055","0.0114709055","0.0114709055","2071","2071","2071","0.00041908212","0.00041908212","0.00041908212","2071","2071","2071","0.001498923","0.001498923","0.001498923","2071","2071","2071","0.01765432","0.01765432","0.01765432"
"12500","2080","2080","2080","0.41043192","0.41043192","0.41043192","2080","2080","2080","0.021466682","0.021466682","0.021466682","2080","2080","2080","0.0775974","0.0775974","0.0775974","2080","2080","2080","0.09981259","0.09981259","0.09981259","2080","2080","2080","0.00041682267","0.00041682267","0.00041682267","2080","2080","2080","0.044610143","0.044610143","0.044610143","2080","2080","2080","0.004368745","0.004368745","0.004368745","2080","2080","2080","0.0010347556","0.0010347556","0.0010347556","2080","2080","2080","0.038017757","0.038017757","0.038017757","2080","2080","2080","0.024834745","0.024834745","0.024834745"
"12550","2089","2089","2089","0.019114876","0.019114876","0.019114876","2089","2089","2089","0.0023332383","0.0023332383","0.0023332383","2089","2089","2089","0.002581051","0.002581051","0.002581051","2089","2089","2089","0.0023604345","0.0023604345","0.0023604345","2089","2089","2089","0.0008100035","0.0008100035","0.0008100035","2089","2089","2089","0.048066806","0.048066806","0.048066806","2089","2089","2089","0.01145777","0.01145777","0.01145777","2089","2089","2089","0.005154636","0.005154636","0.005154636","2089","2089","2089","0.004087059","0.004087059","0.004087059","2089","2089","2089","0.0169803","0.0169803","0.0169803"
"12600","2098","2098","2098","0.014951219","0.014951219","0.014951219","2098","2098","2098","0.003053312","0.003053312","0.003053312","2098","2098","2098","0.0012585688","0.0012585688","0.0012585688","2098","2098","2098","0.0015980909","0.0015980909","0.0015980909","2098","2098","2098","0.0032366468","0.0032366468","0.0032366468","2098","2098","2098","0.0101148905","0.0101148905","0.0101148905","2098","2098","2098","0.004700274","0.004700274","0.004700274","2098","2098","2098","0.006566184","0.006566184","0.006566184","2098","2098","2098","0.013686858","0.013686858","0.013686858","2098","2098","2098","0.040036213","0.040036213","0.040036213"
"12650","2108","2108","2108","0.014769627","0.014769627","0.014769627","2108","2108","2108","0.036043294","0.036043294","0.036043294","2108","2108","2108","0.0062387716","0.0062387716","0.0062387716","2108","2108","2108","0.00025554618","0.00025554618","0.00025554618","2108","2108","2108","0.0040013045","0.0040013045","0.0040013045","2108","2108","2108","0.014131939","0.014131939","0.014131939","2108","2108","2108","0.01629579","0.01629579","0.01629579","2108","2108","2108","0.007147046","0.007147046","0.007147046","2108","2108","2108","0.0005718241","0.0005718241","0.0005718241","2108","2108","2108","0.0246998","0.0246998","0.0246998"
"12700","2117","2117","2117","0.00797215","0.00797215","0.00797215","2117","2117","2117","0.0017694994","0.0017694994","0.0017694994","2117","2117","2117","0.011003611","0.011003611","0.011003611","2117","2117","2117","0.0004661847","0.0004661847","0.0004661847","2117","2117","2117","0.008563506","0.008563506","0.008563506","2117","2117","2117","0.009980825","0.009980825","0.009980825","2117","2117","2117","0.014563288","0.014563288","0.014563288","2117","2117","2117","0.022339743","0.022339743","0.022339743","2117","2117","2117","0.0016753677","0.0016753677","0.0016753677","2117","2117","2117","0.03098854","0.03098854","0.03098854"
"12750","2126","2126","2126","0.012696323","0.012696323","0.012696323","2126","2126","2126","0.00078074797","0.00078074797","0.00078074797","2126","2126","2126","0.01180094","0.01180094","0.01180094","2126","2126","2126","0.00058475934","0.00058475934","0.00058475934","2126","2126","2126","0.0024946602","0.0024946602","0.0024946602","2126","2126","2126","0.0018555209","0.0018555209","0.0018555209","2126","2126","2126","0.012320666","0.012320666","0.012320666","2126","2126","2126","0.00058082776","0.00058082776","0.00058082776","2126","2126","2126","0.002780768","0.002780768","0.002780768","2126","2126","2126","0.012252854","0.012252854","0.012252854"
"12800","2135","2135","2135","0.0111316675","0.0111316675","0.0111316675","2135","2135","2135","0.023307389","0.023307389","0.023307389","2135","2135","2135","0.6167943","0.6167943","0.6167943","2135","2135","2135","0.0013093167","0.0013093167","0.0013093167","2135","2135","2135","0.021260517","0.021260517","0.021260517","2135","2135","2135","0.0011219316","0.0011219316","0.0011219316","2135","2135","2135","0.02373705","0.02373705","0.02373705","2135","2135","2135","0.026638942","0.026638942","0.026638942","2135","2135","2135","0.0023105287","0.0023105287","0.0023105287","2135","2135","2135","0.004049412","0.004049412","0.004049412"
"12850","2145","2145","2145","0.0000018454867","0.0000018454867","0.0000018454867","2145","2145","2145","0.0021307154","0.0021307154","0.0021307154","2145","2145","2145","0.022192845","0.022192845","0.022192845","2145","2145","2145","0.0023670022","0.0023670022","0.0023670022","2145","2145","2145","0.0006391287","0.0006391287","0.0006391287","2145","2145","2145","0.007154212","0.007154212","0.007154212","2145","2145","2145","0.03837809","0.03837809","0.03837809","2145","2145","2145","0.011878154","0.011878154","0.011878154","2145","2145","2145","0.008127885","0.008127885","0.008127885","2145","2145","2145","0.019228831","0.019228831","0.019228831"
