"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MAX"
"10950","1778","1778","1778","0.10224834","0.10224834","0.10224834","1778","1778","1778","0.014824234","0.014824234","0.014824234","1778","1778","1778","0.68480957","0.68480957","0.68480957","1778","1778","1778","0.14204977","0.14204977","0.14204977","1778","1778","1778","0.14222041","0.14222041","0.14222041","1779","1779","1779","0.31162792","0.31162792","0.31162792","1778","1778","1778","0.07780599","0.07780599","0.07780599","1778","1778","1778","0.20942153","0.20942153","0.20942153","1778","1778","1778","0.07575596","0.07575596","0.07575596","1778","1778","1778","0.041609347","0.041609347","0.041609347"
"11000","1787","1787","1787","0.01948158","0.01948158","0.01948158","1787","1787","1787","0.061063107","0.061063107","0.061063107","1787","1787","1787","0.6204179","0.6204179","0.6204179","1787","1787","1787","0.094280206","0.094280206","0.094280206","1787","1787","1787","0.009051507","0.009051507","0.009051507","1788","1788","1788","0.5753273","0.5753273","0.5753273","1787","1787","1787","0.025978182","0.025978182","0.025978182","1788","1788","1788","0.15278037","0.15278037","0.15278037","1787","1787","1787","0.09982866","0.09982866","0.09982866","1787","1787","1787","0.017354324","0.017354324","0.017354324"
"11050","1805","1805","1805","0.06399569","0.06399569","0.06399569","1805","1805","1805","0.097201265","0.097201265","0.097201265","1805","1805","1805","0.49385542","0.49385542","0.49385542","1805","1805","1805","0.14676495","0.14676495","0.14676495","1805","1805","1805","0.021911751","0.021911751","0.021911751","1805","1805","1805","0.2196533","0.2196533","0.2196533","1805","1805","1805","0.060461212","0.060461212","0.060461212","1805","1805","1805","0.16633801","0.16633801","0.16633801","1805","1805","1805","0.0071915854","0.0071915854","0.0071915854","1805","1805","1805","0.031899743","0.031899743","0.031899743"
"11100","1814","1814","1814","0.08394795","0.08394795","0.08394795","1814","1814","1814","0.02236499","0.02236499","0.02236499","1814","1814","1814","0.077123284","0.077123284","0.077123284","1814","1814","1814","0.10565142","0.10565142","0.10565142","1814","1814","1814","0.006227113","0.006227113","0.006227113","1814","1814","1814","0.36442214","0.36442214","0.36442214","1814","1814","1814","0.043676313","0.043676313","0.043676313","1814","1814","1814","0.17758076","0.17758076","0.17758076","1814","1814","1814","0.102727786","0.102727786","0.102727786","1814","1814","1814","0.020518418","0.020518418","0.020518418"
"11150","1823","1823","1823","0.076690495","0.076690495","0.076690495","1823","1823","1823","0.04152482","0.04152482","0.04152482","1823","1823","1823","0.9360399","0.9360399","0.9360399","1823","1823","1823","0.20370235","0.20370235","0.20370235","1823","1823","1823","0.00033654258","0.00033654258","0.00033654258","1823","1823","1823","0.557642","0.557642","0.557642","1823","1823","1823","0.08259083","0.08259083","0.08259083","1823","1823","1823","0.31340042","0.31340042","0.31340042","1823","1823","1823","0.07125962","0.07125962","0.07125962","1823","1823","1823","0.023836391","0.023836391","0.023836391"
"11200","1832","1832","1832","0.1129491","0.1129491","0.1129491","1832","1832","1832","0.039667103","0.039667103","0.039667103","1832","1832","1832","0.34325445","0.34325445","0.34325445","1832","1832","1832","0.25232357","0.25232357","0.25232357","1832","1832","1832","0.0019763676","0.0019763676","0.0019763676","1832","1832","1832","0.6178633","0.6178633","0.6178633","1832","1832","1832","0.21905713","0.21905713","0.21905713","1832","1832","1832","0.13016187","0.13016187","0.13016187","1832","1832","1832","0.0395919","0.0395919","0.0395919","1832","1832","1832","0.22275122","0.22275122","0.22275122"
"11250","1842","1842","1842","0.16952936","0.16952936","0.16952936","1842","1842","1842","0.03042332","0.03042332","0.03042332","1842","1842","1842","0.35436347","0.35436347","0.35436347","1842","1842","1842","0.25208396","0.25208396","0.25208396","1842","1842","1842","0.0117340665","0.0117340665","0.0117340665","1842","1842","1842","0.19458726","0.19458726","0.19458726","1842","1842","1842","0.71102625","0.71102625","0.71102625","1842","1842","1842","0.11998517","0.11998517","0.11998517","1842","1842","1842","0.07204142","0.07204142","0.07204142","1842","1842","1842","0.047467902","0.047467902","0.047467902"
"11300","1851","1851","1851","0.28930488","0.28930488","0.28930488","1851","1851","1851","0.05644702","0.05644702","0.05644702","1851","1851","1851","0.71253675","0.71253675","0.71253675","1851","1851","1851","0.36413714","0.36413714","0.36413714","1851","1851","1851","0.010521342","0.010521342","0.010521342","1851","1851","1851","0.6766875","0.6766875","0.6766875","1851","1851","1851","0.27219507","0.27219507","0.27219507","1851","1851","1851","0.8181877","0.8181877","0.8181877","1851","1851","1851","0.030485094","0.030485094","0.030485094","1851","1851","1851","0.030966809","0.030966809","0.030966809"
"11350","1860","1860","1860","0.2923572","0.2923572","0.2923572","1860","1860","1860","0.07143269","0.07143269","0.07143269","1860","1860","1860","0.19144891","0.19144891","0.19144891","1860","1860","1860","0.14728484","0.14728484","0.14728484","1860","1860","1860","0.022333208","0.022333208","0.022333208","1860","1860","1860","0.20834084","0.20834084","0.20834084","1860","1860","1860","0.534165","0.534165","0.534165","1860","1860","1860","0.19297455","0.19297455","0.19297455","1860","1860","1860","0.031696223","0.031696223","0.031696223","1860","1860","1860","0.030972924","0.030972924","0.030972924"
"11400","1869","1869","1869","0.24925932","0.24925932","0.24925932","1869","1869","1869","0.01515418","0.01515418","0.01515418","1869","1869","1869","0.43585008","0.43585008","0.43585008","1869","1869","1869","0.41117567","0.41117567","0.41117567","1869","1869","1869","0.0015310983","0.0015310983","0.0015310983","1869","1869","1869","0.5893463","0.5893463","0.5893463","1869","1869","1869","0.40644196","0.40644196","0.40644196","1869","1869","1869","0.3957384","0.3957384","0.3957384","1869","1869","1869","0.10222604","0.10222604","0.10222604","1869","1869","1869","0.0010441014","0.0010441014","0.0010441014"
"11450","1879","1879","1879","0.37789524","0.37789524","0.37789524","1879","1879","1879","0.082315564","0.082315564","0.082315564","1879","1879","1879","0.089829676","0.089829676","0.089829676","1879","1879","1879","0.042827938","0.042827938","0.042827938","1879","1879","1879","0.0007038787","0.0007038787","0.0007038787","1879","1879","1879","0.50308025","0.50308025","0.50308025","1879","1879","1879","0.31872457","0.31872457","0.31872457","1879","1879","1879","0.29370964","0.29370964","0.29370964","1879","1879","1879","0.0023355805","0.0023355805","0.0023355805","1879","1879","1879","0.06672072","0.06672072","0.06672072"
"11500","1888","1888","1888","0.55308044","0.55308044","0.55308044","1888","1888","1888","0.0943563","0.0943563","0.0943563","1888","1888","1888","1.1333507","1.1333507","1.1333507","1888","1888","1888","0.13897036","0.13897036","0.13897036","1888","1888","1888","0.009291595","0.009291595","0.009291595","1888","1888","1888","0.26302704","0.26302704","0.26302704","1888","1888","1888","0.38836327","0.38836327","0.38836327","1888","1888","1888","0.529688","0.529688","0.529688","1888","1888","1888","0.01617888","0.01617888","0.01617888","1888","1888","1888","0.0933799","0.0933799","0.0933799"
"11550","1897","1897","1897","0.28304487","0.28304487","0.28304487","1897","1897","1897","0.0022212449","0.0022212449","0.0022212449","1897","1897","1897","0.043202378","0.043202378","0.043202378","1897","1897","1897","0.21032377","0.21032377","0.21032377","1897","1897","1897","0.01644547","0.01644547","0.01644547","1897","1897","1897","0.42060363","0.42060363","0.42060363","1897","1897","1897","0.23340406","0.23340406","0.23340406","1897","1897","1897","0.1555635","0.1555635","0.1555635","1897","1897","1897","0.0036895596","0.0036895596","0.0036895596","1897","1897","1897","0.001123512","0.001123512","0.001123512"
"11600","1906","1906","1906","0.1137822","0.1137822","0.1137822","1906","1906","1906","0.068586394","0.068586394","0.068586394","1906","1906","1906","0.3410012","0.3410012","0.3410012","1906","1906","1906","0.23621012","0.23621012","0.23621012","1906","1906","1906","0.0009823245","0.0009823245","0.0009823245","1906","1906","1906","0.36878452","0.36878452","0.36878452","1906","1906","1906","0.5219223","0.5219223","0.5219223","1906","1906","1906","0.20338845","0.20338845","0.20338845","1906","1906","1906","0.053100597","0.053100597","0.053100597","1906","1906","1906","0.009272404","0.009272404","0.009272404"
"11650","1916","1916","1916","0.09606851","0.09606851","0.09606851","1916","1916","1916","0.087208964","0.087208964","0.087208964","1916","1916","1916","0.0648172","0.0648172","0.0648172","1916","1916","1916","0.27105227","0.27105227","0.27105227","1916","1916","1916","0.005010428","0.005010428","0.005010428","1916","1916","1916","0.59284955","0.59284955","0.59284955","1916","1916","1916","0.1343828","0.1343828","0.1343828","1916","1916","1916","0.39454663","0.39454663","0.39454663","1916","1916","1916","0.03579683","0.03579683","0.03579683","1916","1916","1916","0.0067200903","0.0067200903","0.0067200903"
"11700","1925","1925","1925","0.3122945","0.3122945","0.3122945","1925","1925","1925","0.0013185446","0.0013185446","0.0013185446","1925","1925","1925","0.26543602","0.26543602","0.26543602","1925","1925","1925","0.29031768","0.29031768","0.29031768","1925","1925","1925","0.0010134415","0.0010134415","0.0010134415","1925","1925","1925","0.5454868","0.5454868","0.5454868","1925","1925","1925","0.7896179","0.7896179","0.7896179","1925","1925","1925","0.18089712","0.18089712","0.18089712","1925","1925","1925","0.028666975","0.028666975","0.028666975","1925","1925","1925","0.0023577758","0.0023577758","0.0023577758"
"11750","1934","1934","1934","0.25742218","0.25742218","0.25742218","1934","1934","1934","0.29118437","0.29118437","0.29118437","1934","1934","1934","0.07469168","0.07469168","0.07469168","1934","1934","1934","0.292759","0.292759","0.292759","1934","1934","1934","0.0009011336","0.0009011336","0.0009011336","1934","1934","1934","0.075562805","0.075562805","0.075562805","1934","1934","1934","0.3066794","0.3066794","0.3066794","1934","1934","1934","0.0010011392","0.0010011392","0.0010011392","1934","1934","1934","0.15246636","0.15246636","0.15246636","1934","1934","1934","0.033423983","0.033423983","0.033423983"
"11800","1943","1943","1943","0.40100783","0.40100783","0.40100783","1943","1943","1943","0.016018359","0.016018359","0.016018359","1943","1943","1943","0.3594004","0.3594004","0.3594004","1943","1943","1943","0.1722485","0.1722485","0.1722485","1943","1943","1943","0.006164835","0.006164835","0.006164835","1943","1943","1943","0.37645555","0.37645555","0.37645555","1943","1943","1943","0.31577483","0.31577483","0.31577483","1943","1943","1943","1.2093936","1.2093936","1.2093936","1943","1943","1943","0.0036711749","0.0036711749","0.0036711749","1943","1943","1943","0.03226418","0.03226418","0.03226418"
"11850","1953","1953","1953","0.23497981","0.23497981","0.23497981","1953","1953","1953","0.046016697","0.046016697","0.046016697","1954","1954","1954","0.05212496","0.05212496","0.05212496","1953","1953","1953","0.23101383","0.23101383","0.23101383","1953","1953","1953","0.0023050425","0.0023050425","0.0023050425","1953","1953","1953","0.11697127","0.11697127","0.11697127","1953","1953","1953","0.2016526","0.2016526","0.2016526","1953","1953","1953","0.1652095","0.1652095","0.1652095","1953","1953","1953","0.07355702","0.07355702","0.07355702","1953","1953","1953","0.029050026","0.029050026","0.029050026"
"11900","1962","1962","1962","0.31048822","0.31048822","0.31048822","1962","1962","1962","0.2556913","0.2556913","0.2556913","1963","1963","1963","0.44678283","0.44678283","0.44678283","1962","1962","1962","0.2443831","0.2443831","0.2443831","1962","1962","1962","0.010370166","0.010370166","0.010370166","1962","1962","1962","0.49775025","0.49775025","0.49775025","1962","1962","1962","0.45988768","0.45988768","0.45988768","1962","1962","1962","0.9951942","0.9951942","0.9951942","1962","1962","1962","0.0058727246","0.0058727246","0.0058727246","1962","1962","1962","0.021344021","0.021344021","0.021344021"
"11950","1971","1971","1971","0.15844762","0.15844762","0.15844762","1971","1971","1971","0.017777134","0.017777134","0.017777134","1972","1972","1972","0.054619458","0.054619458","0.054619458","1971","1971","1971","0.27322704","0.27322704","0.27322704","1971","1971","1971","0.0019864873","0.0019864873","0.0019864873","1971","1971","1971","0.17152637","0.17152637","0.17152637","1971","1971","1971","0.29974076","0.29974076","0.29974076","1971","1971","1971","0.27902138","0.27902138","0.27902138","1971","1971","1971","0.06473175","0.06473175","0.06473175","1971","1971","1971","0.03590737","0.03590737","0.03590737"
"12000","1980","1980","1980","0.19466296","0.19466296","0.19466296","1980","1980","1980","0.2013668","0.2013668","0.2013668","1981","1981","1981","0.32115364","0.32115364","0.32115364","1980","1980","1980","0.35635072","0.35635072","0.35635072","1980","1980","1980","0.0014667446","0.0014667446","0.0014667446","1980","1980","1980","0.24739456","0.24739456","0.24739456","1980","1980","1980","0.26867688","0.26867688","0.26867688","1980","1980","1980","0.68095917","0.68095917","0.68095917","1980","1980","1980","0.032695618","0.032695618","0.032695618","1980","1980","1980","0.043881252","0.043881252","0.043881252"
"12050","1998","1998","1998","0.26397067","0.26397067","0.26397067","1998","1998","1998","0.090025365","0.090025365","0.090025365","1998","1998","1998","0.2849209","0.2849209","0.2849209","1998","1998","1998","0.25590506","0.25590506","0.25590506","1998","1998","1998","0.002439004","0.002439004","0.002439004","1998","1998","1998","0.38500324","0.38500324","0.38500324","1998","1998","1998","0.3830558","0.3830558","0.3830558","1998","1998","1998","0.46620327","0.46620327","0.46620327","1998","1998","1998","0.010324861","0.010324861","0.010324861","1998","1998","1998","0.078496195","0.078496195","0.078496195"
"12100","2007","2007","2007","0.21222551","0.21222551","0.21222551","2007","2007","2007","0.034639936","0.034639936","0.034639936","2007","2007","2007","0.3788678","0.3788678","0.3788678","2007","2007","2007","0.5464778","0.5464778","0.5464778","2007","2007","2007","0.004983046","0.004983046","0.004983046","2007","2007","2007","0.7203571","0.7203571","0.7203571","2007","2007","2007","0.3844551","0.3844551","0.3844551","2007","2007","2007","0.043003652","0.043003652","0.043003652","2007","2007","2007","0.050806887","0.050806887","0.050806887","2007","2007","2007","0.0009611005","0.0009611005","0.0009611005"
"12150","2016","2016","2016","0.12623052","0.12623052","0.12623052","2016","2016","2016","0.3243952","0.3243952","0.3243952","2016","2016","2016","0.23806931","0.23806931","0.23806931","2016","2016","2016","0.2308328","0.2308328","0.2308328","2016","2016","2016","0.0009156086","0.0009156086","0.0009156086","2016","2016","2016","0.27396807","0.27396807","0.27396807","2016","2016","2016","0.31343728","0.31343728","0.31343728","2016","2016","2016","0.0924279","0.0924279","0.0924279","2016","2016","2016","0.0501883","0.0501883","0.0501883","2016","2016","2016","0.09566207","0.09566207","0.09566207"
"12200","2025","2025","2025","0.21826659","0.21826659","0.21826659","2025","2025","2025","0.0629289","0.0629289","0.0629289","2025","2025","2025","0.53563446","0.53563446","0.53563446","2025","2025","2025","0.18422277","0.18422277","0.18422277","2025","2025","2025","0.0023089864","0.0023089864","0.0023089864","2025","2025","2025","0.104744084","0.104744084","0.104744084","2025","2025","2025","0.27794254","0.27794254","0.27794254","2025","2025","2025","0.091108695","0.091108695","0.091108695","2025","2025","2025","0.009501595","0.009501595","0.009501595","2025","2025","2025","0.018951463","0.018951463","0.018951463"
"12250","2035","2035","2035","0.12496534","0.12496534","0.12496534","2035","2035","2035","0.060679853","0.060679853","0.060679853","2035","2035","2035","0.10552315","0.10552315","0.10552315","2035","2035","2035","0.2901206","0.2901206","0.2901206","2035","2035","2035","0.011907527","0.011907527","0.011907527","2035","2035","2035","0.035908353","0.035908353","0.035908353","2035","2035","2035","0.3316016","0.3316016","0.3316016","2035","2035","2035","0.10544786","0.10544786","0.10544786","2035","2035","2035","0.12275965","0.12275965","0.12275965","2035","2035","2035","0.16516593","0.16516593","0.16516593"
"12300","2044","2044","2044","0.4069367","0.4069367","0.4069367","2044","2044","2044","0.9676976","0.9676976","0.9676976","2044","2044","2044","0.3390771","0.3390771","0.3390771","2044","2044","2044","0.42857102","0.42857102","0.42857102","2044","2044","2044","0.0013135255","0.0013135255","0.0013135255","2044","2044","2044","0.68119055","0.68119055","0.68119055","2044","2044","2044","0.3956712","0.3956712","0.3956712","2044","2044","2044","0.06487688","0.06487688","0.06487688","2044","2044","2044","0.07804194","0.07804194","0.07804194","2044","2044","2044","0.618526","0.618526","0.618526"
"12350","2053","2053","2053","0.095535256","0.095535256","0.095535256","2053","2053","2053","0.09860715","0.09860715","0.09860715","2053","2053","2053","0.12559454","0.12559454","0.12559454","2053","2053","2053","0.33372515","0.33372515","0.33372515","2053","2053","2053","0.020671032","0.020671032","0.020671032","2053","2053","2053","0.37491047","0.37491047","0.37491047","2053","2053","2053","0.2955029","0.2955029","0.2955029","2053","2053","2053","0.39158842","0.39158842","0.39158842","2053","2053","2053","0.06976705","0.06976705","0.06976705","2053","2053","2053","0.08470884","0.08470884","0.08470884"
"12400","2062","2062","2062","0.2692824","0.2692824","0.2692824","2062","2062","2062","0.1313314","0.1313314","0.1313314","2062","2062","2062","0.2949959","0.2949959","0.2949959","2062","2062","2062","0.07511602","0.07511602","0.07511602","2062","2062","2062","0.006794525","0.006794525","0.006794525","2062","2062","2062","0.04365019","0.04365019","0.04365019","2062","2062","2062","0.2619395","0.2619395","0.2619395","2062","2062","2062","0.003700362","0.003700362","0.003700362","2062","2062","2062","0.105755895","0.105755895","0.105755895","2062","2062","2062","0.20460755","0.20460755","0.20460755"
"12450","2072","2072","2072","0.115978085","0.115978085","0.115978085","2072","2072","2072","0.003888432","0.003888432","0.003888432","2072","2072","2072","0.12442427","0.12442427","0.12442427","2072","2072","2072","0.44129068","0.44129068","0.44129068","2072","2072","2072","0.010076103","0.010076103","0.010076103","2072","2072","2072","0.47718787","0.47718787","0.47718787","2072","2072","2072","0.25000894","0.25000894","0.25000894","2072","2072","2072","0.00043205218","0.00043205218","0.00043205218","2072","2072","2072","0.024920458","0.024920458","0.024920458","2072","2072","2072","0.2648667","0.2648667","0.2648667"
"12500","2081","2081","2081","0.71677","0.71677","0.71677","2081","2081","2081","0.014755752","0.014755752","0.014755752","2081","2081","2081","0.07226488","0.07226488","0.07226488","2081","2081","2081","0.3981159","0.3981159","0.3981159","2081","2081","2081","0.0010453071","0.0010453071","0.0010453071","2081","2081","2081","0.59364396","0.59364396","0.59364396","2081","2081","2081","0.15054315","0.15054315","0.15054315","2081","2081","2081","0.024780262","0.024780262","0.024780262","2081","2081","2081","0.14367977","0.14367977","0.14367977","2081","2081","2081","0.37534934","0.37534934","0.37534934"
"12550","2090","2090","2090","0.15372959","0.15372959","0.15372959","2090","2090","2090","0.021972133","0.021972133","0.021972133","2090","2090","2090","0.10202399","0.10202399","0.10202399","2090","2090","2090","0.044845726","0.044845726","0.044845726","2090","2090","2090","0.00029226005","0.00029226005","0.00029226005","2090","2090","2090","0.6098069","0.6098069","0.6098069","2090","2090","2090","0.22859092","0.22859092","0.22859092","2090","2090","2090","0.03304842","0.03304842","0.03304842","2090","2090","2090","0.061917152","0.061917152","0.061917152","2090","2090","2090","0.1704458","0.1704458","0.1704458"
"12600","2099","2099","2099","0.14332546","0.14332546","0.14332546","2099","2099","2099","0.010044266","0.010044266","0.010044266","2099","2099","2099","0.047281433","0.047281433","0.047281433","2099","2099","2099","0.04733202","0.04733202","0.04733202","2099","2099","2099","0.005351451","0.005351451","0.005351451","2099","2099","2099","0.22412969","0.22412969","0.22412969","2099","2099","2099","0.1524758","0.1524758","0.1524758","2099","2099","2099","0.010840369","0.010840369","0.010840369","2099","2099","2099","0.122232564","0.122232564","0.122232564","2099","2099","2099","0.44080117","0.44080117","0.44080117"
"12650","2109","2109","2109","0.04391897","0.04391897","0.04391897","2109","2109","2109","0.22501796","0.22501796","0.22501796","2109","2109","2109","0.1691724","0.1691724","0.1691724","2109","2109","2109","0.010554496","0.010554496","0.010554496","2109","2109","2109","0.03472733","0.03472733","0.03472733","2109","2109","2109","0.20052627","0.20052627","0.20052627","2109","2109","2109","0.2782665","0.2782665","0.2782665","2109","2109","2109","0.043348446","0.043348446","0.043348446","2109","2109","2109","0.013515472","0.013515472","0.013515472","2109","2109","2109","0.20141833","0.20141833","0.20141833"
"12700","2118","2118","2118","0.09903508","0.09903508","0.09903508","2118","2118","2118","0.030967392","0.030967392","0.030967392","2118","2118","2118","0.17793342","0.17793342","0.17793342","2118","2118","2118","0.009909967","0.009909967","0.009909967","2118","2118","2118","0.0060401116","0.0060401116","0.0060401116","2118","2118","2118","0.3145626","0.3145626","0.3145626","2118","2118","2118","0.28870404","0.28870404","0.28870404","2118","2118","2118","0.20640025","0.20640025","0.20640025","2118","2118","2118","0.025824","0.025824","0.025824","2118","2118","2118","0.28936762","0.28936762","0.28936762"
"12750","2127","2127","2127","0.057619974","0.057619974","0.057619974","2127","2127","2127","0.0038748356","0.0038748356","0.0038748356","2127","2127","2127","0.0018842567","0.0018842567","0.0018842567","2127","2127","2127","0.0076670684","0.0076670684","0.0076670684","2127","2127","2127","0.0138215795","0.0138215795","0.0138215795","2127","2127","2127","0.0023100902","0.0023100902","0.0023100902","2127","2127","2127","0.27633882","0.27633882","0.27633882","2127","2127","2127","0.00089667976","0.00089667976","0.00089667976","2127","2127","2127","0.042238753","0.042238753","0.042238753","2127","2127","2127","0.25674435","0.25674435","0.25674435"
"12800","2136","2136","2136","0.033466592","0.033466592","0.033466592","2136","2136","2136","0.12533952","0.12533952","0.12533952","2136","2136","2136","2.224753","2.224753","2.224753","2136","2136","2136","0.027864901","0.027864901","0.027864901","2136","2136","2136","0.2363025","0.2363025","0.2363025","2136","2136","2136","0.028726598","0.028726598","0.028726598","2136","2136","2136","0.36500368","0.36500368","0.36500368","2136","2136","2136","0.16400947","0.16400947","0.16400947","2136","2136","2136","0.009591021","0.009591021","0.009591021","2136","2136","2136","0.04891795","0.04891795","0.04891795"
"12850","2146","2146","2146","0.00035920777","0.00035920777","0.00035920777","2146","2146","2146","0.051757425","0.051757425","0.051757425","2146","2146","2146","0.30161628","0.30161628","0.30161628","2146","2146","2146","0.0028880606","0.0028880606","0.0028880606","2146","2146","2146","0.0065002935","0.0065002935","0.0065002935","2146","2146","2146","0.011858983","0.011858983","0.011858983","2146","2146","2146","0.47483373","0.47483373","0.47483373","2146","2146","2146","0.044783443","0.044783443","0.044783443","2146","2146","2146","0.056080244","0.056080244","0.056080244","2146","2146","2146","0.23362304","0.23362304","0.23362304"
"12900","2155","2155","2155","0.034051135","0.034051135","0.034051135","2155","2155","2155","0.0074012196","0.0074012196","0.0074012196","2155","2155","2155","0.7811853","0.7811853","0.7811853","2155","2155","2155","0.026969375","0.026969375","0.026969375","2155","2155","2155","0.060662854","0.060662854","0.060662854","2155","2155","2155","0.012434133","0.012434133","0.012434133","2155","2155","2155","0.009373885","0.009373885","0.009373885","2155","2155","2155","0.4203375","0.4203375","0.4203375","2155","2155","2155","0.107409045","0.107409045","0.107409045","2155","2155","2155","0.015103208","0.015103208","0.015103208"
"12950","2164","2164","2164","0.032308314","0.032308314","0.032308314","2164","2164","2164","0.10922465","0.10922465","0.10922465","2164","2164","2164","0.3687446","0.3687446","0.3687446","2164","2164","2164","0.003720289","0.003720289","0.003720289","2164","2164","2164","0.0009024408","0.0009024408","0.0009024408","2164","2164","2164","0.023819594","0.023819594","0.023819594","2164","2164","2164","0.11263236","0.11263236","0.11263236","2164","2164","2164","0.13865077","0.13865077","0.13865077","2164","2164","2164","0.04227197","0.04227197","0.04227197","2164","2164","2164","0.11055256","0.11055256","0.11055256"
"13000","2173","2173","2173","0.061474472","0.061474472","0.061474472","2173","2173","2173","0.029911494","0.029911494","0.029911494","2173","2173","2173","2.076433","2.076433","2.076433","2173","2173","2173","0.0062615005","0.0062615005","0.0062615005","2173","2173","2173","0.01620889","0.01620889","0.01620889","2173","2173","2173","0.0042208736","0.0042208736","0.0042208736","2173","2173","2173","0.13897747","0.13897747","0.13897747","2173","2173","2173","0.10682049","0.10682049","0.10682049","2173","2173","2173","0.16482455","0.16482455","0.16482455","2173","2173","2173","0.073206484","0.073206484","0.073206484"
